failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw
0,82.0,174801816.0,90.0,0.0,100.0,11.0,100.0,0.0,91.0,1228122073.0,77.0,20402.0,100.0,0.0,100.0,11.0,100.0,5.0,85.0,31786.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,140.0,554.0,100.0,14.0,100.0,0.0,100.0,0.0,94.0,48714.0,100.0,0.0,100.0,14.0,100.0,932.0,100.0,932.0,253.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,79.0,88509920.0,98.0,0.0,100.0,2.0,100.0,0.0,83.0,198411302.0,82.0,16579.0,100.0,0.0,100.0,1.0,100.0,296.0,100.0,891.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,1980.0,100.0,7.0,100.0,0.0,100.0,0.0,54.0,18431.0,100.0,0.0,100.0,7.0,100.0,2.0,99.0,14312.0,100.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
1,80.0,112140136.0,99.0,0.0,100.0,1.0,100.0,0.0,87.0,483784277.0,97.0,3244.0,100.0,0.0,100.0,1.0,100.0,14.0,100.0,1136.0,25.0,25.0,100.0,16.0,100.0,16.0,200.0,0.0
0,72.0,14753912.0,94.0,0.0,100.0,5.0,100.0,0.0,94.0,2304519472.0,73.0,24378.0,100.0,0.0,100.0,5.0,100.0,8.0,88.0,24073.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,2033.0,100.0,6.0,100.0,0.0,100.0,0.0,53.0,19004.0,100.0,0.0,100.0,6.0,100.0,2.0,100.0,3312.0,100.0,44.0,100.0,328.0,100.0,0.0,200.0,0.0
0,72.0,14133312.0,89.0,0.0,100.0,18.0,100.0,0.0,91.0,1294392062.0,76.0,21686.0,100.0,0.0,100.0,18.0,100.0,15.0,89.0,22140.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,1318.0,100.0,8.0,100.0,0.0,100.0,0.0,40.0,24371.0,100.0,0.0,100.0,8.0,100.0,2.0,100.0,5397.0,100.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,102512576.0,96.0,0.0,100.0,3.0,100.0,0.0,86.0,364190973.0,98.0,2533.0,100.0,0.0,100.0,3.0,100.0,20.0,100.0,1064.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,117.0,167450064.0,92.0,0.0,100.0,8.0,100.0,0.0,90.0,945485058.0,59.0,36595.0,100.0,0.0,100.0,8.0,100.0,0.0,95.0,11733.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,196745936.0,93.0,0.0,100.0,5.0,100.0,8.0,93.0,1889058584.0,76.0,21385.0,100.0,0.0,100.0,5.0,100.0,36.0,93.0,14061.0,40.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0
0,78.0,65363544.0,93.0,0.0,100.0,6.0,100.0,0.0,81.0,121392709.0,79.0,18793.0,100.0,0.0,100.0,5.0,100.0,302.0,100.0,1091.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,6859.0,100.0,0.0,100.0,1.0,100.0,599.0,100.0,599.0,166.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0
0,77.0,51685752.0,89.0,0.0,100.0,20.0,100.0,0.0,83.0,191608807.0,81.0,17295.0,100.0,0.0,100.0,19.0,100.0,293.0,100.0,948.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
1,81.0,135820056.0,89.0,0.0,100.0,13.0,100.0,0.0,87.0,493235770.0,96.0,3592.0,100.0,0.0,100.0,13.0,100.0,20.0,100.0,1129.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,1494.0,100.0,5.0,100.0,0.0,100.0,0.0,63.0,15122.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,1581.0,100.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
1,117.0,142419592.0,91.0,0.0,100.0,12.0,100.0,8.0,79.0,90256772.0,57.0,37894.0,100.0,0.0,100.0,12.0,100.0,1.0,94.0,12107.0,24.0,24.0,100.0,16.0,100.0,16.0,200.0,0.0
1,65.0,234714712.0,93.0,0.0,100.0,6.0,96.0,18200.0,88.0,615664590.0,78.0,19839.0,100.0,0.0,100.0,4.0,100.0,259.0,100.0,1168.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,9986.0,100.0,0.0,100.0,1.0,100.0,374.0,100.0,374.0,176.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,146.0,510.0,100.0,14.0,100.0,0.0,100.0,0.0,97.0,22626.0,100.0,0.0,100.0,14.0,100.0,291.0,100.0,291.0,176.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,115.0,86784832.0,91.0,0.0,100.0,15.0,100.0,0.0,81.0,159582634.0,54.0,40572.0,100.0,0.0,100.0,15.0,100.0,0.0,80.0,40851.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,435.0,100.0,5.0,100.0,0.0,100.0,0.0,97.0,22639.0,100.0,0.0,100.0,5.0,100.0,5.0,100.0,5.0,171.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
1,82.0,167314432.0,89.0,0.0,100.0,16.0,98.0,9896.0,84.0,253369380.0,77.0,20696.0,100.0,0.0,100.0,15.0,100.0,298.0,99.0,3005.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,223892144.0,91.0,0.0,100.0,7.0,100.0,0.0,89.0,826512957.0,84.0,14434.0,100.0,0.0,100.0,7.0,100.0,193.0,100.0,761.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,96.0,32448.0,100.0,0.0,100.0,4.0,100.0,243.0,100.0,243.0,139.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,434.0,100.0,5.0,100.0,0.0,100.0,0.0,96.0,32371.0,100.0,0.0,100.0,5.0,100.0,369.0,100.0,369.0,253.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,178.0,371.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,4669.0,100.0,0.0,100.0,15.0,100.0,194.0,100.0,194.0,181.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,74.0,24703408.0,89.0,0.0,100.0,18.0,100.0,0.0,93.0,1941794366.0,72.0,24650.0,100.0,0.0,100.0,18.0,100.0,9.0,85.0,30530.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0
0,79.0,82861912.0,89.0,0.0,100.0,10.0,100.0,0.0,91.0,1283119926.0,77.0,20400.0,100.0,0.0,100.0,10.0,100.0,7.0,86.0,29069.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,1.0
0,100.0,0.0,100.0,7848.0,100.0,3.0,100.0,0.0,100.0,0.0,97.0,1364.0,100.0,0.0,100.0,3.0,100.0,1.0,100.0,64.0,100.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,178671592.0,89.0,0.0,100.0,20.0,100.0,0.0,89.0,857860396.0,82.0,15948.0,100.0,0.0,100.0,19.0,100.0,250.0,100.0,959.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,115.0,96059376.0,92.0,0.0,100.0,8.0,100.0,0.0,89.0,908257657.0,56.0,39077.0,100.0,0.0,100.0,8.0,100.0,0.0,76.0,49023.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,108508088.0,89.0,0.0,100.0,9.0,100.0,0.0,91.0,1164594591.0,77.0,20396.0,100.0,0.0,100.0,9.0,100.0,13.0,87.0,27332.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
1,117.0,137630232.0,92.0,0.0,100.0,11.0,100.0,0.0,89.0,930471317.0,58.0,37125.0,100.0,0.0,100.0,11.0,100.0,0.0,97.0,6845.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,77.0,50074000.0,99.0,0.0,100.0,1.0,100.0,0.0,85.0,344186898.0,98.0,2005.0,100.0,0.0,100.0,1.0,100.0,9.0,100.0,166.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
1,79.0,72629144.0,96.0,0.0,100.0,3.0,100.0,3512.0,89.0,875082659.0,83.0,14932.0,100.0,0.0,100.0,3.0,100.0,194.0,100.0,704.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,222703632.0,94.0,0.0,100.0,5.0,100.0,0.0,90.0,1085555331.0,77.0,20401.0,100.0,0.0,100.0,5.0,100.0,11.0,86.0,29064.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,100451832.0,96.0,0.0,100.0,3.0,100.0,0.0,91.0,1183675928.0,77.0,20677.0,100.0,0.0,100.0,3.0,100.0,4.0,85.0,31337.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
1,118.0,177978160.0,91.0,0.0,100.0,12.0,100.0,0.0,78.0,77779262.0,56.0,38998.0,100.0,0.0,100.0,12.0,100.0,1.0,95.0,11701.0,22.0,22.0,100.0,40.0,100.0,40.0,200.0,0.0
0,100.0,0.0,100.0,448.0,100.0,6.0,100.0,0.0,100.0,0.0,97.0,24522.0,100.0,0.0,100.0,6.0,100.0,64.0,100.0,64.0,200.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,534.0,100.0,8.0,100.0,0.0,100.0,0.0,97.0,25545.0,100.0,0.0,100.0,8.0,100.0,385.0,100.0,385.0,162.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,1982.0,100.0,6.0,100.0,0.0,100.0,0.0,52.0,19478.0,100.0,0.0,100.0,6.0,100.0,2.0,100.0,7975.0,100.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,1369.0,100.0,8.0,100.0,0.0,100.0,0.0,34.0,26648.0,100.0,0.0,100.0,8.0,100.0,2.0,99.0,11730.0,100.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,72.0,59507680.0,96.0,0.0,100.0,4.0,100.0,0.0,89.0,743985022.0,96.0,4132.0,100.0,0.0,100.0,4.0,100.0,18.0,100.0,478.0,34.0,34.0,100.0,200.0,100.0,200.0,200.0,0.0
0,100.0,0.0,100.0,449.0,100.0,5.0,100.0,0.0,100.0,0.0,97.0,24538.0,100.0,0.0,100.0,4.0,100.0,5.0,100.0,5.0,200.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,76.0,42716200.0,89.0,0.0,100.0,9.0,100.0,0.0,85.0,292788323.0,88.0,10603.0,100.0,0.0,100.0,9.0,100.0,144.0,100.0,1334.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,147046792.0,99.0,0.0,100.0,2.0,100.0,0.0,90.0,972810643.0,90.0,9164.0,100.0,0.0,100.0,1.0,100.0,128.0,97.0,6995.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,435.0,100.0,7.0,100.0,0.0,100.0,0.0,97.0,22640.0,100.0,0.0,100.0,7.0,100.0,351.0,100.0,351.0,171.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
0,117.0,145002728.0,92.0,0.0,100.0,10.0,100.0,0.0,84.0,292747595.0,53.0,41251.0,100.0,0.0,100.0,10.0,100.0,0.0,84.0,32234.0,18.0,18.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,192017608.0,89.0,0.0,100.0,17.0,100.0,0.0,87.0,453458174.0,79.0,19076.0,100.0,0.0,100.0,16.0,100.0,282.0,100.0,937.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,215590712.0,94.0,0.0,100.0,5.0,100.0,0.0,79.0,73637780.0,81.0,17272.0,100.0,0.0,100.0,4.0,100.0,261.0,100.0,872.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,100.0,94.0,2050.0,100.0,21.0,252.0,0.0,252.0,0.0,100.0,33721.0,252.0,0.0,100.0,25.0,252.0,0.0,0.0,0.0,59.0,41.0,252.0,0.0,252.0,0.0,200.0,0.0
0,81.0,120138200.0,99.0,0.0,100.0,2.0,100.0,0.0,90.0,964254668.0,90.0,9165.0,100.0,0.0,100.0,1.0,100.0,121.0,97.0,6865.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,165384168.0,99.0,0.0,100.0,1.0,100.0,0.0,83.0,219871366.0,99.0,1626.0,100.0,0.0,100.0,1.0,100.0,5.0,100.0,579.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,68.0,6266928.0,89.0,0.0,100.0,8.0,100.0,0.0,87.0,551227647.0,91.0,7914.0,100.0,0.0,100.0,8.0,100.0,151.0,99.0,2995.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,143.0,542.0,100.0,11.0,100.0,0.0,100.0,0.0,96.0,32059.0,100.0,0.0,100.0,11.0,100.0,426.0,100.0,426.0,230.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,229135448.0,88.0,0.0,100.0,6.0,100.0,0.0,95.0,3324815371.0,65.0,30929.0,100.0,0.0,100.0,6.0,100.0,77.0,100.0,179.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
1,82.0,143016488.0,95.0,0.0,100.0,4.0,100.0,0.0,83.0,222624009.0,100.0,554.0,100.0,0.0,100.0,4.0,100.0,2.0,100.0,518.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,7536.0,100.0,0.0,100.0,1.0,100.0,591.0,100.0,591.0,157.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,163429290.0,89.0,0.0,100.0,10.0,100.0,0.0,87.0,502883769.0,91.0,8019.0,100.0,0.0,100.0,10.0,100.0,146.0,99.0,3276.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
1,82.0,171420528.0,90.0,0.0,100.0,16.0,100.0,0.0,80.0,21971685051.0,79.0,18491.0,100.0,0.0,100.0,14.0,100.0,253.0,100.0,1368.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,440.0,100.0,7.0,100.0,0.0,100.0,0.0,97.0,25531.0,100.0,0.0,100.0,7.0,100.0,169.0,100.0,169.0,162.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0
1,71.0,85801712.0,85.0,0.0,100.0,11.0,100.0,8.0,96.0,3548457550.0,68.0,28426.0,100.0,0.0,100.0,11.0,100.0,0.0,84.0,32182.0,23.0,23.0,100.0,8.0,100.0,8.0,200.0,0.0
0,77.0,55368256.0,94.0,0.0,100.0,5.0,100.0,0.0,91.0,1213522788.0,77.0,20680.0,100.0,0.0,100.0,5.0,100.0,3.0,86.0,28212.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,7839.0,100.0,1.0,100.0,0.0,100.0,0.0,97.0,1278.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,6.0,100.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,76.0,38057816.0,99.0,0.0,100.0,1.0,100.0,0.0,82.0,170904714.0,90.0,9538.0,100.0,0.0,100.0,1.0,100.0,105.0,100.0,1847.0,43.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,2020.0,100.0,9.0,100.0,0.0,100.0,0.0,46.0,21670.0,100.0,0.0,100.0,9.0,100.0,1.0,100.0,2470.0,100.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,1360.0,100.0,10.0,100.0,0.0,100.0,0.0,35.0,26207.0,100.0,0.0,100.0,10.0,100.0,3.0,100.0,1124.0,100.0,27.0,100.0,8.0,100.0,0.0,200.0,0.0
0,100.0,0.0,127.0,538.0,100.0,16.0,100.0,0.0,100.0,0.0,97.0,22042.0,100.0,0.0,100.0,16.0,100.0,303.0,100.0,303.0,181.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,102.0,3969992.0,91.0,0.0,100.0,13.0,100.0,0.0,89.0,877685993.0,59.0,36594.0,100.0,0.0,100.0,13.0,100.0,0.0,92.0,17193.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,170130872.0,98.0,0.0,100.0,2.0,100.0,0.0,81.0,137421485.0,99.0,924.0,100.0,0.0,100.0,2.0,100.0,6.0,100.0,218.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,7745.0,100.0,2.0,100.0,0.0,100.0,0.0,97.0,1371.0,100.0,0.0,100.0,2.0,100.0,1.0,100.0,83.0,100.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,106166392.0,90.0,0.0,100.0,5.0,100.0,0.0,89.0,882068692.0,65.0,30808.0,100.0,0.0,100.0,5.0,100.0,3.0,95.0,11199.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,2056.0,100.0,22.0,100.0,0.0,100.0,0.0,53.0,18951.0,100.0,0.0,100.0,22.0,100.0,4.0,100.0,9020.0,100.0,29.0,100.0,96.0,100.0,0.0,200.0,0.0
0,113.0,53494168.0,91.0,0.0,100.0,17.0,100.0,0.0,85.0,343849260.0,60.0,35746.0,100.0,0.0,100.0,17.0,100.0,0.0,37.0,126484.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,104276936.0,99.0,0.0,100.0,1.0,100.0,0.0,71.0,12984615.0,100.0,407.0,100.0,0.0,100.0,1.0,100.0,12.0,100.0,218.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0
0,76.0,43746056.0,89.0,0.0,100.0,11.0,100.0,0.0,90.0,954970549.0,80.0,17986.0,100.0,0.0,100.0,10.0,100.0,262.0,100.0,1861.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,223687352.0,92.0,0.0,100.0,6.0,98.0,9448.0,76.0,38492729.0,84.0,14826.0,100.0,0.0,100.0,6.0,100.0,206.0,100.0,722.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,227104768.0,88.0,0.0,100.0,6.0,100.0,0.0,94.0,2263425333.0,71.0,25840.0,100.0,0.0,100.0,6.0,100.0,1.0,85.0,31675.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,96.0,31104.0,100.0,0.0,100.0,4.0,100.0,385.0,100.0,385.0,222.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,119.0,203869000.0,92.0,0.0,100.0,11.0,100.0,0.0,90.0,952567615.0,58.0,37145.0,100.0,0.0,100.0,11.0,100.0,0.0,97.0,6420.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
1,45.0,1242057630.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,99.0,9778.0,100.0,0.0,100.0,2.0,100.0,941.0,100.0,941.0,222.0,27.0,100.0,17.0,100.0,0.0,200.0,0.0
0,81.0,113005560.0,91.0,0.0,100.0,7.0,100.0,0.0,91.0,1280387644.0,76.0,21695.0,100.0,0.0,100.0,6.0,100.0,6.0,89.0,22635.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
1,84.0,231056824.0,94.0,0.0,100.0,5.0,100.0,0.0,87.0,506856620.0,97.0,3036.0,100.0,0.0,100.0,5.0,100.0,15.0,100.0,455.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,221526968.0,84.0,0.0,100.0,14.0,100.0,0.0,91.0,1212579734.0,66.0,29967.0,100.0,0.0,100.0,13.0,100.0,5.0,96.0,8536.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0
0,78.0,67818088.0,96.0,0.0,100.0,3.0,100.0,0.0,86.0,422906339.0,98.0,2500.0,100.0,0.0,100.0,3.0,100.0,9.0,100.0,410.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,156709464.0,91.0,0.0,100.0,7.0,100.0,0.0,93.0,2168628484.0,76.0,21778.0,100.0,0.0,100.0,6.0,100.0,63.0,95.0,11986.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,444.0,100.0,5.0,100.0,0.0,100.0,0.0,97.0,22636.0,100.0,0.0,100.0,4.0,100.0,6.0,100.0,6.0,250.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,162.0,406.0,100.0,15.0,100.0,0.0,100.0,0.0,99.0,7525.0,100.0,0.0,100.0,15.0,100.0,510.0,100.0,510.0,206.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,226993146.0,89.0,0.0,100.0,9.0,100.0,0.0,88.0,562503657.0,91.0,7913.0,100.0,0.0,100.0,9.0,100.0,136.0,99.0,2835.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0
0,68.0,6860432.0,90.0,0.0,100.0,5.0,100.0,0.0,96.0,3680249578.0,68.0,28511.0,100.0,0.0,100.0,5.0,100.0,2.0,85.0,31638.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,119.0,210074776.0,92.0,0.0,100.0,8.0,100.0,0.0,85.0,374455168.0,60.0,35607.0,100.0,0.0,100.0,8.0,100.0,0.0,38.0,125465.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
1,76.0,37993280.0,99.0,0.0,100.0,1.0,100.0,0.0,87.0,502995203.0,96.0,3700.0,100.0,0.0,100.0,1.0,100.0,32.0,100.0,1132.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
1,80.0,92568416.0,89.0,0.0,100.0,10.0,100.0,0.0,86.0,437656026.0,97.0,3092.0,100.0,0.0,100.0,10.0,100.0,17.0,100.0,1099.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,1987.0,100.0,5.0,100.0,0.0,100.0,0.0,55.0,18099.0,100.0,0.0,100.0,5.0,100.0,1.0,99.0,13806.0,100.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,191183736.0,91.0,0.0,100.0,7.0,100.0,0.0,93.0,1780408062.0,77.0,20524.0,100.0,0.0,100.0,7.0,100.0,35.0,95.0,11960.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0
0,76.0,36606656.0,92.0,0.0,100.0,4.0,100.0,0.0,94.0,2796919580.0,65.0,30809.0,100.0,0.0,100.0,4.0,100.0,77.0,100.0,235.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,1452.0,100.0,10.0,100.0,0.0,100.0,0.0,56.0,17669.0,100.0,0.0,100.0,10.0,100.0,0.0,98.0,29451.0,100.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,78.0,66025264.0,95.0,0.0,100.0,5.0,100.0,0.0,83.0,216450540.0,90.0,9159.0,100.0,0.0,100.0,4.0,100.0,115.0,100.0,1592.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,186991424.0,89.0,0.0,100.0,13.0,100.0,0.0,83.0,217097247.0,81.0,17307.0,100.0,0.0,100.0,11.0,100.0,252.0,100.0,848.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,5317.0,100.0,0.0,100.0,1.0,100.0,191.0,100.0,191.0,230.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
1,71.0,11574048.0,95.0,0.0,100.0,4.0,100.0,0.0,76.0,36106789.0,98.0,2034.0,100.0,0.0,100.0,4.0,100.0,2.0,96.0,8806.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,150391792.0,99.0,0.0,100.0,1.0,100.0,0.0,83.0,215879243.0,99.0,1625.0,100.0,0.0,100.0,1.0,100.0,6.0,100.0,642.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
1,84.0,228469288.0,89.0,0.0,100.0,9.0,100.0,1072.0,91.0,1284170676.0,77.0,20798.0,100.0,0.0,100.0,9.0,100.0,55.0,95.0,11632.0,37.0,37.0,100.0,16.0,100.0,16.0,200.0,0.0
1,100.0,0.0,100.0,7737.0,100.0,3.0,100.0,15.0,100.0,0.0,94.0,2594.0,100.0,0.0,100.0,3.0,100.0,2.0,100.0,82.0,100.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,150963832.0,97.0,0.0,100.0,3.0,100.0,0.0,81.0,138589794.0,100.0,875.0,100.0,0.0,100.0,3.0,100.0,9.0,100.0,75.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,172386560.0,92.0,0.0,100.0,4.0,100.0,0.0,94.0,2546232070.0,71.0,25839.0,100.0,0.0,100.0,4.0,100.0,1.0,84.0,33529.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,112.0,46296104.0,91.0,0.0,100.0,21.0,100.0,0.0,89.0,911519716.0,55.0,40265.0,100.0,0.0,100.0,21.0,100.0,0.0,17.0,166266.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,99.0,7543.0,100.0,0.0,100.0,2.0,100.0,596.0,100.0,596.0,171.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,108399136.0,90.0,0.0,100.0,13.0,100.0,0.0,90.0,935268568.0,81.0,17282.0,100.0,0.0,100.0,11.0,100.0,285.0,100.0,840.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,186767928.0,98.0,0.0,100.0,2.0,100.0,0.0,88.0,664407519.0,96.0,3770.0,100.0,0.0,100.0,2.0,100.0,15.0,100.0,257.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,4.0
0,81.0,123571168.0,89.0,0.0,100.0,11.0,100.0,0.0,88.0,591985947.0,84.0,14445.0,100.0,0.0,100.0,11.0,100.0,207.0,100.0,1091.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,10808.0,100.0,8.0,100.0,0.0,100.0,0.0,61.0,15936.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,78.0,100.0,17.0,100.0,0.0,100.0,0.0,200.0,0.0
0,117.0,156602840.0,91.0,0.0,100.0,17.0,100.0,0.0,87.0,664769238.0,62.0,34102.0,100.0,0.0,100.0,17.0,100.0,0.0,96.0,9941.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,7892.0,100.0,9.0,100.0,0.0,100.0,0.0,68.0,12817.0,100.0,0.0,100.0,9.0,100.0,7.0,100.0,132.0,100.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
